call_id                             , speaker , text                                                                                                                                                                                                 , stime, etime
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Agent   , Thank you for confirming that. Can you also provide your current address?                                                                                                                            ,  21.0,  28.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Customer, "Yes, it's 123 Oak Street, Springfield."                                                                                                                                                             ,  27.0,  30.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Agent   , "Great, thank you. I can now confirm that you have a balance of $500. How would you like to proceed with the payment?"                                                                               ,  29.0,  39.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Customer, I can pay $200 right now and the rest later.                                                                                                                                                         ,  38.0,  44.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Agent   , That sounds good. Would you like to make the payment over the phone today?                                                                                                                           ,  43.0,  50.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Customer, "Yes, let's do that."                                                                                                                                                                                ,  49.0,  52.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Agent   , Perfect. I will guide you through the process. Please hold on for just a moment.                                                                                                                     ,  51.0,  59.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Customer, "Okay, I'm ready."                                                                                                                                                                                   ,  58.0,  60.0
b4dcda70-5083-4dc4-96a7-ce6d5e92c2a2, Agent   , Thank you for your patience. Let's get started with the payment details.                                                                                                                             ,  59.0,  66.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , "Hello, this is Mark calling from XYZ Collections. How are you today?"                                                                                                                               ,   0.0,   7.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, "I'm doing okay, thanks. What’s this about?"                                                                                                                                                         ,   8.0,  12.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , I’m calling regarding an important matter related to your account with ABC Credit. Could you please verify your date of birth for me?                                                                ,  11.0,  22.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, "Sure, it’s July 15, 1985."                                                                                                                                                                          ,  23.0,  26.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , Thank you for verifying that. I also need to confirm your address before proceeding. Can you provide your current address?                                                                           ,  25.0,  35.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, "Yes, it’s 123 Maple Street, Springfield."                                                                                                                                                           ,  36.0,  40.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , "Thank you. Based on the information I have, you currently have an outstanding balance of $250. How would you like to proceed with this?"                                                            ,  39.0,  50.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, "I’d like to set up a payment plan, if possible."                                                                                                                                                    ,  51.0,  55.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , Certainly! We can arrange that. Would you like to go with a monthly payment of $50 over five months?                                                                                                 ,  54.0,  63.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, That sounds good. Let’s do that.                                                                                                                                                                     ,  64.0,  67.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , Great! I’ll send you a confirmation email with the payment details. Thank you for your cooperation.                                                                                                  ,  66.0,  78.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, "Thank you for your help, Mark."                                                                                                                                                                     ,  79.0,  82.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Agent   , You're welcome. Have a great day!                                                                                                                                                                    ,  81.0,  85.0
b66e19ea-ac01-4f47-a9a0-33d24b0ab438, Customer, "You too, goodbye."                                                                                                                                                                                  ,  86.0,  88.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , "Hello, is this Mr. Thompson? This is Lisa calling from XYZ Collections. How are you today?"                                                                                                         ,   0.0,   7.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Customer, "Yes, this is Mr. Thompson. I'm doing fine, thank you."                                                                                                                                              ,   8.0,  12.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , I'm glad to hear that! I'm reaching out regarding your outstanding balance with City Credit. Can you confirm your last payment date?                                                                 ,  11.0,  20.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Customer, I believe it was in June of last year.                                                                                                                                                               ,  19.0,  23.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , Thank you for that. I see here you have an outstanding balance of $450. Would you like to settle that today?                                                                                         ,  22.0,  32.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Customer, I was hoping to set up a payment plan instead.                                                                                                                                                       ,  31.0,  35.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , "Absolutely, we can work something out. I can set up a payment plan of $100 per month for four months."                                                                                              ,  34.0,  42.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Customer, That sounds reasonable to me.                                                                                                                                                                        ,  41.0,  44.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , Great! Can I confirm the payment method you would like to use?                                                                                                                                       ,  43.0,  49.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Customer, I'll use my debit card.                                                                                                                                                                              ,  48.0,  52.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , Perfect. Your first payment will be processed today. Thank you for your cooperation!                                                                                                                 ,  51.0,  59.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Customer, Thank you for understanding. Have a great day!                                                                                                                                                       ,  58.0,  63.0
b6eb2096-6102-431d-b0df-4a87310d46c4, Agent   , "You too, Mr. Thompson! Don't hesitate to reach out if you have any questions."                                                                                                                      ,  62.0,  70.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , "Hello, this is Mark from XYZ Collections. How are you today?"                                                                                                                                       ,   0.0,   8.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, Yeah? What the hell do you want?                                                                                                                                                                     ,   8.5,  12.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , "I’m calling regarding your outstanding balance with ABC Credit. Before we proceed, can you please confirm your date of birth?"                                                                      ,  11.0,  20.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, Why the f*** would I tell you anything? Screw you!                                                                                                                                                   ,  19.5,  24.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , "I understand this might be frustrating, but I need to verify your identity. Can you confirm your address?"                                                                                          ,  23.0,  30.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, Why don't you shove that up your ass? I’m not giving you anything!                                                                                                                                   ,  29.0,  34.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , "I assure you, I’m just trying to help you. I can’t provide account details without verification."                                                                                                   ,  33.5,  42.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, Help? You think this is help? You're just another annoying leech!                                                                                                                                    ,  41.0,  47.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , "I’m here to assist you, and I’d like to resolve this matter. Just a little information is needed."                                                                                                  ,  46.0,  55.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, "Oh, give me a break! You think I owe you something, right?"                                                                                                                                         ,  54.5,  60.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , I can provide details once we verify your information. Can you confirm your zip code?                                                                                                                ,  59.0,  68.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, "You’re really pissing me off with this shit! Fine, it’s 12345!"                                                                                                                                     ,  67.0,  73.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , Thank you for that. I see you have a balance of $500. How would you like to proceed?                                                                                                                 ,  72.0,  81.0
b70866a2-2f46-4784-992b-74d6dc60806e, Customer, I’m not paying a damn thing today!                                                                                                                                                                   ,  80.0,  85.0
b70866a2-2f46-4784-992b-74d6dc60806e, Agent   , I understand. Would you like to set up a payment plan instead?                                                                                                                                       ,  84.0,  92.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , "Good afternoon, this is Robert calling from XYZ Collections. How are you today?"                                                                                                                    ,   0.0,   7.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, "I'm fine, thank you. What is this about?"                                                                                                                                                           ,   7.5,  12.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , "I'm here to discuss your account with City Credit. Before we proceed, could you please verify your date of birth?"                                                                                  ,  11.0,  21.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, "It's July 15, 1990."                                                                                                                                                                                ,  20.0,  22.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , Thank you for confirming your date of birth. Can you also provide the last four digits of your Social Security number for verification?                                                              ,  21.0,  32.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, "Sure, it's 1234."                                                                                                                                                                                   ,  31.0,  34.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , Thank you for that. I confirm your identity. You currently have a balance of $250 on your account. How would you like to proceed with payment?                                                       ,  33.0,  45.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, I’d like to set up a payment plan.                                                                                                                                                                   ,  44.0,  48.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , Absolutely! We can set that up. Would you prefer weekly or monthly payments?                                                                                                                         ,  47.0,  57.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, Monthly payments would work for me.                                                                                                                                                                  ,  56.0,  59.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , Great! I’ll set you up for monthly payments of $62.50. Does that sound good?                                                                                                                         ,  58.0,  68.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, "Yes, that works."                                                                                                                                                                                   ,  67.0,  70.0
b76917d8-cb80-481a-84d5-25de34e98f95, Agent   , Thank you for confirming. You’ll receive a confirmation email shortly. Have a great day!                                                                                                             ,  69.0,  78.0
b76917d8-cb80-481a-84d5-25de34e98f95, Customer, "Thanks, you too!"                                                                                                                                                                                   ,  77.0,  80.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , "Hello, this is Mark calling from XYZ Collections. How are you today?"                                                                                                                               ,   0.0,   7.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Customer, "I’m doing well, thank you. What’s this about?"                                                                                                                                                      ,   8.0,  12.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , "I’m reaching out regarding an outstanding balance on your account. To protect your privacy, may I have your date of birth for verification?"                                                        ,  11.0,  24.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Customer, "Sure, it’s January 15, 1985."                                                                                                                                                                       ,  23.0,  27.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , Thank you for that information. Can you also confirm your current address?                                                                                                                           ,  26.0,  33.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Customer, "Yes, it’s 123 Main Street, Springfield."                                                                                                                                                            ,  32.0,  37.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , Thank you for the verification. I see you have a balance of three hundred dollars. Would you like to discuss payment options?                                                                        ,  36.0,  49.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Customer, I can do a payment plan. What do you suggest?                                                                                                                                                        ,  48.0,  53.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , We can set up a plan for monthly payments of one hundred dollars for three months. Does that work for you?                                                                                           ,  52.0,  63.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Customer, That sounds manageable. I agree.                                                                                                                                                                     ,  62.0,  66.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , Great! I’ll set that up for you. You’ll receive a confirmation email shortly.                                                                                                                        ,  65.0,  72.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Customer, Thank you for your help!                                                                                                                                                                             ,  71.0,  75.0
b8553ad6-58ac-4104-b081-b73ca0749d2b, Agent   , "You're welcome! If you have any questions, feel free to reach out. Have a great day!"                                                                                                               ,  74.0,  83.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , "Hello, this is Mark from XYZ Collections. How are you today?"                                                                                                                                       ,   0.0,   5.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, What the hell do you want? I'm not in the mood for this crap!                                                                                                                                        ,   4.5,  10.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , I understand this may not be a good time. I'm calling regarding your outstanding balance. Can you please confirm your date of birth for identity verification?                                       ,   9.0,  20.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, You think I’m just going to give you that? Screw off!                                                                                                                                                ,  19.0,  24.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , "I assure you, I can only proceed with verification after confirming your identity. Your privacy is important to us."                                                                                ,  23.0,  33.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, "What a joke! I don’t owe you anything, you idiots!"                                                                                                                                                 ,  32.0,  37.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , "I understand your frustration, but I must verify your information. Could you please provide your address?"                                                                                          ,  36.0,  46.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, "Ugh! It's 1234 Ridiculous Lane, but I’m telling you, you’re wasting your time!"                                                                                                                     ,  45.0,  53.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , "Thank you for that information. Now, I see a balance of $500 on your account. How would you like to address this?"                                                                                  ,  52.0,  62.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, I don’t have to pay a damn thing! You can go to hell!                                                                                                                                                ,  61.0,  67.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , "I understand this is not easy to discuss. However, we can work out a payment plan that suits you."                                                                                                  ,  66.0,  76.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, You really think I’m going to negotiate with you people? No chance!                                                                                                                                  ,  75.0,  82.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , I respect your decision. Just know that I'm here to help if you change your mind. Thank you for your time today.                                                                                     ,  81.0,  91.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Customer, "Whatever, don’t call me again!"                                                                                                                                                                     ,  90.0,  94.0
b8628a31-ef89-4218-b2a2-3058dbc4b106, Agent   , Thank you for the conversation. Have a good day.                                                                                                                                                     ,  93.0, 100.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , "Hello, this is Mark from XYZ Collections. How are you doing today?"                                                                                                                                 ,   0.0,   7.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, "Hi Mark, I'm doing well, thank you. What’s this about?"                                                                                                                                             ,   8.0,  13.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , "I’m calling regarding a past due account with Prime Bank. Before we proceed, could you please verify your address?"                                                                                 ,  12.0,  22.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, "Sure, it's 123 Elm Street, Springfield."                                                                                                                                                            ,  21.0,  25.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , Thank you for that. Could you also provide your date of birth for verification?                                                                                                                      ,  24.0,  32.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, "It's January 15th, 1990."                                                                                                                                                                           ,  31.0,  34.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , "Great, thank you for confirming your identity. You currently have a balance of $450 on your account."                                                                                               ,  33.0,  42.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, "Oh, I didn't realize it was that much. What are my options for payment?"                                                                                                                            ,  41.0,  47.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , "You can pay the full amount today, or we can set up a payment plan for you."                                                                                                                        ,  46.0,  55.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, I think I can pay $150 today and set up a plan for the rest.                                                                                                                                         ,  54.0,  60.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , That sounds good. I’ll help you set up the payment plan for the remaining balance. Thank you for cooperating.                                                                                        ,  59.0,  70.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, Thank you for your understanding.                                                                                                                                                                    ,  69.0,  73.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , You're welcome. I’ll send you the confirmation of the payment details shortly.                                                                                                                       ,  72.0,  80.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Customer, "Great, I’ll keep an eye out for it."                                                                                                                                                                ,  79.0,  83.0
b8bf9022-4917-42b9-a6b7-cfa28ee305ad, Agent   , Thank you for your time today. Have a wonderful day!                                                                                                                                                 ,  82.0,  87.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , "Hello, is this Alex Johnson?"                                                                                                                                                                       ,   0.0,   5.0
b93535c4-ce25-4fd6-a203-4e726566469b, Customer, "Yes, this is Alex. Who's calling?"                                                                                                                                                                  ,   5.5,   9.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , "Hi Alex, I'm Laura from XYZ Collections. I'm calling regarding your account. Can I please verify your date of birth?"                                                                               ,   8.0,  18.0
b93535c4-ce25-4fd6-a203-4e726566469b, Customer, "Sure, it's April 15, 1990."                                                                                                                                                                         ,  18.2,  21.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , "Thank you, Alex. Now, can you please confirm your address for me?"                                                                                                                                  ,  21.5,  26.0
b93535c4-ce25-4fd6-a203-4e726566469b, Customer, "It's 123 Maple Street, Springfield."                                                                                                                                                                ,  26.2,  30.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , Thank you for that information. You currently have an outstanding balance of $250 on your account. Would you like to discuss payment options?                                                        ,  30.5,  42.0
b93535c4-ce25-4fd6-a203-4e726566469b, Customer, "Yes, I would like to know how I can pay it off."                                                                                                                                                    ,  42.2,  46.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , You can pay online via our website or set up a payment plan if that works better for you.                                                                                                            ,  46.5,  56.0
b93535c4-ce25-4fd6-a203-4e726566469b, Customer, I think I'll pay online today.                                                                                                                                                                       ,  56.2,  59.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , Great choice! I will send you an email with the payment link shortly.                                                                                                                                ,  59.5,  67.0
b93535c4-ce25-4fd6-a203-4e726566469b, Customer, Thank you for your help!                                                                                                                                                                             ,  67.5,  70.0
b93535c4-ce25-4fd6-a203-4e726566469b, Agent   , "You're welcome, Alex. Have a great day!"                                                                                                                                                            ,  70.2,  75.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , "Hello, this is Mark calling from XYZ Collections. How are you today?"                                                                                                                               ,   0.0,   6.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Customer, "I'm doing well, thank you. What is this about?"                                                                                                                                                     ,   7.0,  12.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , "I appreciate your time. I'm calling regarding an outstanding balance. To proceed, could you please verify your date of birth?"                                                                      ,  11.0,  22.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Customer, "Sure, it's June 15, 1990."                                                                                                                                                                          ,  23.0,  26.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , Thank you for that. Can you also confirm your current address?                                                                                                                                       ,  25.0,  31.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Customer, "It's 123 Elm Street, Springfield."                                                                                                                                                                  ,  32.0,  36.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , "Great, I have verified your information. You currently have a balance of $450. What payment method would you prefer?"                                                                               ,  35.0,  45.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Customer, I can pay $150 right now via credit card.                                                                                                                                                            ,  46.0,  50.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , Thank you. I will process that payment. Can you please provide your credit card number?                                                                                                              ,  49.0,  58.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Customer, "Yes, it's 4111 1111 1111 1111, expiring 12/25."                                                                                                                                                     ,  59.0,  65.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , Thank you for that information. Your payment is being processed now.                                                                                                                                 ,  64.0,  70.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Customer, "Alright, I appreciate your help!"                                                                                                                                                                   ,  69.0,  73.0
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2, Agent   , "You're welcome! If you need any further assistance, feel free to reach out. Have a great day!"                                                                                                      ,  72.0,  80.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , "Hello, this is Sarah from XYZ Collections. How are you today?"                                                                                                                                      ,   0.0,   7.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, "I'm doing okay, thank you. What's this about?"                                                                                                                                                      ,   8.0,  13.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , I'm calling regarding your outstanding balance with Premier Loan Services. Can you confirm your address for me?                                                                                      ,  12.0,  22.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, "Sure, it's 123 Maple Street."                                                                                                                                                                       ,  23.0,  25.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , Thank you! I see you have a balance of $750. When would you like to make a payment?                                                                                                                  ,  24.0,  34.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, I can't pay it all at once right now. Can I set up a payment plan?                                                                                                                                   ,  35.0,  40.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , Of course! We can arrange that. How much would you be able to pay monthly?                                                                                                                           ,  39.0,  45.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, I can do $100 a month.                                                                                                                                                                               ,  46.0,  48.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , That sounds reasonable. I can set you up with a plan for that amount. Can you confirm your phone number for our records?                                                                             ,  47.0,  58.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, "Sure, it's 555-123-4567."                                                                                                                                                                           ,  59.0,  62.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , "Great! So to recap, you will pay $100 monthly. Your first payment is due next month. Thank you for your cooperation!"                                                                               ,  61.0,  73.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, Thank you for your help. I appreciate it.                                                                                                                                                            ,  74.0,  78.0
bb5f1472-36df-4758-9824-4699a60e80f5, Agent   , "You're welcome! If you have any questions, feel free to reach out. Have a great day!"                                                                                                               ,  77.0,  85.0
bb5f1472-36df-4758-9824-4699a60e80f5, Customer, "You too, bye!"                                                                                                                                                                                      ,  86.0,  88.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , "Hello, this is Mark from XYZ Collections. How are you today?"                                                                                                                                       ,   0.0,   7.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, "I'm doing okay, thanks. What can I help you with?"                                                                                                                                                  ,   8.0,  12.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , "I'm reaching out regarding an outstanding balance on your account. Before we proceed, can you please verify your date of birth?"                                                                    ,  11.0,  23.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, "Sure, it's July 14, 1985."                                                                                                                                                                          ,  22.0,  25.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , Thank you for that confirmation. Can you also provide the address associated with the account for further verification?                                                                              ,  24.0,  35.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, "Yes, it's 123 Maple Street, Springfield."                                                                                                                                                           ,  36.0,  40.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , "Great, I can confirm your identity. You currently have an outstanding balance of $250. How would you like to proceed with the payment?"                                                             ,  39.0,  50.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, I can pay $100 today and the rest next week.                                                                                                                                                         ,  51.0,  57.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , That sounds good. Let's set up the $100 payment for today. Which method would you prefer?                                                                                                            ,  56.0,  64.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, I’d like to use my credit card.                                                                                                                                                                      ,  65.0,  68.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , Perfect. Please provide your credit card details so I can process this payment.                                                                                                                      ,  67.0,  77.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, "Okay, the number is 4111-1111-1111-1111."                                                                                                                                                           ,  78.0,  81.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , Thank you. I’ll process that now. You will receive a confirmation email shortly.                                                                                                                     ,  80.0,  89.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Customer, Thanks for your help!                                                                                                                                                                                ,  90.0,  93.0
bc3cb988-a172-45f0-89a4-c59d4c9cc7a1, Agent   , You're welcome! Have a great day.                                                                                                                                                                    ,  92.0,  97.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Agent   , "Hello, is this John Smith?"                                                                                                                                                                         ,   0.0,   4.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Customer, "Yes, this is John. Who's calling?"                                                                                                                                                                  ,   4.5,   8.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Agent   , "Hi John, this is Lisa from XYZ Collections. How are you today?"                                                                                                                                     ,   7.0,  12.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Customer, "I'm doing okay, thanks. What is this about?"                                                                                                                                                        ,  12.5,  17.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Agent   , I'm calling regarding your outstanding balance with ABC Credit Union. Can I get your address to locate your account?                                                                                 ,  16.0,  24.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Customer, "Sure, it's 123 Elm Street."                                                                                                                                                                         ,  24.5,  28.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Agent   , "Thank you, John. Your current balance is $550. How do you intend to settle this?"                                                                                                                   ,  27.0,  35.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Customer, I really can't pay that amount right now.                                                                                                                                                            ,  35.5,  39.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Agent   , I understand. We can discuss payment plans or possible arrangements. Would that be helpful?                                                                                                          ,  38.0,  46.0
bd8b74d4-c630-4bb0-ac61-f3c8042f583c, Customer, "Yes, I'd appreciate that."                                                                                                                                                                          ,  45.5,  48.0
